attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket,artist_country
45200.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_Japan
13661.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
11001.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
38145.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
10763.0,reported,Mortgage Matchup Center,arena,12565.0,North America,United States,Phoenix,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
27938.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
18865.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,2,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
28467.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
12766.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
10322.0,reported,Scotiabank Arena,arena,19800.0,North America,Canada,Toronto,1,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_Canada
20286.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,ATEEZ,male,4,8,KQ,5,growing,ATEEZ_United States
10894.0,reported,LDLC Arena,arena,16000.0,Europe,France,Lyon,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_France
9514.0,reported,Unipol Forum,arena,15800.0,Europe,Italy,Milan,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Italy
9607.0,reported,Hallenstadion,arena,13000.0,Europe,Switzerland,Zürich,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Switzerland
22129.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_England
11836.0,reported,AO Arena,arena,21000.0,Europe,England,Manchester,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_England
13663.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Netherlands
13765.0,reported,Palau Sant Jordi,arena,17960.0,Europe,Spain,Barcelona,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Spain
14156.0,reported,Lanxess Arena,arena,20000.0,Europe,Germany,Cologne,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Germany
11862.0,reported,Royal Arena,arena,17000.0,Europe,Denmark,Copenhagen,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Denmark
24479.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Germany
29225.0,reported,La Défense Arena,arena,45000.0,Europe,France,Paris,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_France
9809.0,reported,ING Arena,arena,15000.0,Europe,Belgium,Brussels,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Belgium
23280.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_South Korea
,unreported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_South Korea
10144.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
24694.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
9502.0,reported,CFG Bank Arena,arena,13000.0,North America,United States,Baltimore,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
8558.0,reported,Bridgestone Arena,arena,20000.0,North America,United States,Nashville,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
19877.0,reported,Kia Center,arena,17030.0,North America,United States,Orlando,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
20186.0,reported,Wrigley Field,stadium,41649.0,North America,United States,Chicago,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
12623.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
10591.0,reported,SAP Center,arena,19190.0,North America,United States,San Jose,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
36631.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
8666.0,reported,Desert Diamond Arena,arena,19000.0,North America,United States,Glendale,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
29845.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_United States
28134.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,1,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Mexico
,unreported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Japan
,unreported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Japan
,unreported,Glion Arena Kobe,arena,10000.0,Asia,Japan,Kobe,2,ATEEZ,male,4,8,KQ,6,established,ATEEZ_Japan
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Taiwan
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Indonesia
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Singapore
,unreported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Australia
,unreported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Australia
,unreported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Philippines
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Malaysia
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Macau
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,1,ATEEZ,male,4,8,KQ,7,established,ATEEZ_Thailand
11552.0,reported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,2,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_South Korea
2243.0,reported,Tachikawa Stage Garden,concert hall,2448.0,Asia,Japan,Tokyo,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Japan
2099.0,reported,Niterra Forest Hall,concert hall,,Asia,Japan,Nagoya,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Japan
7458.0,reported,Grand Cube Osaka,concert hall,,Asia,Japan,Osaka,2,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Japan
2056.0,reported,Sendai Sun Plaza Hall,concert hall,2710.0,Asia,Japan,Sendai,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Japan
4384.0,reported,Fukuoka Sunpalace Hotel Hall,concert hall,2316.0,Asia,Japan,Fukuoka,2,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Japan
16479.0,reported,Pacifico Yokohama,concert hall,6000.0,Asia,Japan,Yokohama,3,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Japan
3869.0,reported,Singapore Expo,concert hall,,Asia,Singapore,Tampines,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Singapore
3109.0,reported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Philippines
,unreported,IMPACT Thunder Dome,concert hall,3500.0,Asia,Thailand,Bangkok,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Thailand
4472.0,reported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Taiwan
4917.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Hong Kong
3931.0,reported,Istora Senayan,arena,7166.0,Asia,Indonesia,Jakarta,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie,BOYNEXTDOOR_Indonesia
27000.0,reported,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,3,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",2,rookie,BOYNEXTDOOR_Japan
31280.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",2,rookie,BOYNEXTDOOR_South Korea
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_South Korea
,unreported,Movistar Arena,arena,15500.0,South America,Chile,Santiago,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Chile
15327.0,reported,Vibra São Paulo,theater,7000.0,South America,Brazil,São Paulo,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Brazil
22612.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_United States
,unreported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,1,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_United States
,unreported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_United States
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Thailand
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Indonesia
,unreported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Philippines
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Hong Kong
11023.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,1,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Australia
,unreported,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,3,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Japan
,unreported,Hiroshima Green Arena,arena,10000.0,Asia,Japan,Hiroshima,1,BTS,male,3,7,"Bighit,HYBE",3,growing,BTS_Japan
,unreported,Nippon Gaishi Hall,arena,10000.0,Asia,Japan,Nagoya,2,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Japan
,unreported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Japan
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Japan
,unreported,Makomanai Ice Arena,arena,10024.0,Asia,Japan,Sapporo,2,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Japan
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Japan
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Taiwan
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,1,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_Macau
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,BTS,male,3,7,"Bighit,HYBE",4,growing,BTS_South Korea
85366.0,reported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_South Korea
56220.0,reported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,4,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
10743.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
17452.0,reported,Fort Worth Convention Center,arena,13500.0,North America,United States,Fort Worth,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
35574.0,reported,TD Coliseum,arena,18000.0,North America,Canada,Hamilton,3,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Canada
25236.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
27880.0,reported,United Center,arena,23500.0,North America,United States,Chicago,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
34327.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,1,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
31475.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_England
13893.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Netherlands
24384.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Germany
28149.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_France
95939.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Japan
109679.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Japan
50144.0,reported,Rakuten Taoyuan Baseball Stadium,stadium,18000.0,Asia,Taiwan,Taoyuan,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Taiwan
79621.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Japan
39946.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Singapore
72801.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Japan
46630.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,4,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Hong Kong
68900.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Thailand
113040.0,reported,Rose Bowl,concert hall,,North America,United States,Pasadena,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
98574.0,reported,Soldier Field,stadium,62500.0,North America,United States,Chicago,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
98574.0,reported,MetLife Stadium,stadium,82500.0,North America,United States,East Rutherford,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_United States
84728.0,reported,Allianz Parque,stadium,55000.0,South America,Brazil,São Paulo,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_Brazil
114583.0,reported,Wembley Stadium,stadium,90000.0,Europe,England,London,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_England
107328.0,reported,Stade de France,stadium,81338.0,Europe,France,Paris,2,BTS,male,3,7,"Bighit,HYBE",5,growing,BTS_France
101554.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,BTS,male,3,7,"Bighit,HYBE",6,established,BTS_Japan
107153.0,reported,Shizuoka Stadium ECOPA,stadium,50889.0,Asia,Japan,Shizuoka,2,BTS,male,3,7,"Bighit,HYBE",6,established,BTS_Japan
31899.0,reported,King Fahd Sports City Stadium,stadium,58398.0,Middle East,Saudi Arabia,Riyadh,1,BTS,male,3,7,"Bighit,HYBE",6,established,BTS_Saudi Arabia
129268.0,reported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,3,BTS,male,3,7,"Bighit,HYBE",6,established,BTS_South Korea
106294.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,BTS,male,3,7,"Bighit,HYBE",8,established,BTS_United States
107458.0,reported,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,2,BTS,male,3,7,"Bighit,HYBE",8,established,BTS_United States
44696.0,reported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,3,BTS,male,3,7,"Bighit,HYBE",8,established,BTS_South Korea
99277.0,reported,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,2,BTS,male,3,7,"Bighit,HYBE",8,established,BTS_United States
100420.0,reported,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,2,BTS,male,3,7,"Bighit,HYBE",8,established,BTS_United States
127218.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,3,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_South Korea
96178.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_Japan
194335.0,reported,Raymond James Stadium,stadium,69218.0,North America,United States,Tampa,3,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_United States
97722.0,reported,Sun Bowl,stadium,45971.0,North America,United States,El Paso,2,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_United States
145763.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,3,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_Mexico
170721.0,parcial,Stanford Stadium,stadium,50424.0,North America,United States,Stanford,3,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_United States
241820.0,parcial,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,4,BTS,male,3,7,"Bighit,HYBE",12,legacy,BTS_United States
,unreported,Estadio Metropolitano,stadium,60000.0,Europe,Spain,Madrid,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_Spain
,unreported,King Baudouin Stadium,stadium,50093.0,Europe,Belgium,Brussels,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_Belgium
,unreported,Tottenham Hotspur Stadium,stadium,62850.0,Europe,England,London,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_England
,unreported,Allianz Arena,stadium,70000.0,Europe,Germany,Munich,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_Germany
,unreported,Stade de France,stadium,81338.0,Europe,France,Paris,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_France
162194.0,parcial,MetLife Stadium,stadium,82500.0,North America,United States,East Rutherford,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_United States
138276.0,parcial,Gillette Stadium,stadium,64628.0,North America,United States,Foxborough,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_United States
,unreported,M&T Bank Stadium,stadium,70745.0,North America,United States,Baltimore,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_United States
,unreported,AT&T Stadium,stadium,100000.0,North America,United States,Arlington,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_United States
101094.0,parcial,Rogers Stadium,stadium,50000.0,North America,Canada,Toronto,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_Canada
124242.0,parcial,Soldier Field,stadium,62500.0,North America,United States,Chicago,2,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_United States
287800.0,parcial,SoFi Stadium,stadium,70240.0,North America,United States,Inglewood,4,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_United States
,unreported,MorumBIS,stadium,72039.0,South America,Brazil,São Paulo,3,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_Brazil
,unreported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,4,BTS,male,3,7,"Bighit,HYBE",13,legacy,BTS_Singapore
7966.0,reported,Handball Gymnasium,arena,6500.0,Asia,South Korea,Seoul,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_South Korea
19826.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_United States
10043.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_United States
6122.0,reported,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_United States
8515.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_United States
5961.0,reported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_United States
5577.0,reported,Radio City,theater,5960.0,North America,United States,New York,1,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_United States
17019.0,reported,Nippon Gaishi Hall,arena,10000.0,Asia,Japan,Nagoya,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_Japan
18800.0,reported,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_Japan
22723.0,reported,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,ENHYPEN,male,4,6,"Belift,HYBE",1,rookie,ENHYPEN_Japan
80371.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_Japan
19400.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_Thailand
25650.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,3,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_Philippines
15376.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_South Korea
60495.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_Japan
76571.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_Japan
22446.0,reported,Dignity Health Sports Park,stadium,27000.0,North America,United States,Carson,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_United States
8551.0,reported,Desert Diamond Arena,arena,19000.0,North America,United States,Glendale,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_United States
9405.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_United States
11687.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_United States
20052.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_United States
12748.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,ENHYPEN,male,4,6,"Belift,HYBE",2,rookie,ENHYPEN_United States
15712.0,reported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Taiwan
17374.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Singapore
31363.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,3,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Macau
23764.0,reported,New Clark Stadium,stadium,20000.0,Asia,Philippines,New Clark City,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Philippines
25077.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_South Korea
11108.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_United States
11950.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_United States
15684.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_United States
11428.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_United States
12224.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,1,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_United States
51649.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Japan
20323.0,reported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Japan
13639.0,reported,Hiroshima Green Arena,arena,10000.0,Asia,Japan,Hiroshima,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Japan
21071.0,reported,Indonesia Arena,arena,16500.0,Asia,Indonesia,Jakarta,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Indonesia
23011.0,reported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Japan
15689.0,reported,Sekisui Heim Super Arena,arena,7063.0,Asia,Japan,Miyagi,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Japan
16640.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_South Korea
59948.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,ENHYPEN,male,4,6,"Belift,HYBE",3,growing,ENHYPEN_Japan
