attendance,reporting_status,gender,generation,tour_type,members,stage_setup,continent,country,city,venue_type,venue_capacity,show_nights,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend,years_since_debut,artist_age_bucket
4472.0,reported,male,5,asian tour,6,end stage,Asia,Taiwan,Taipei,concert hall,,1,2025,4,2,Thu,Thu,0,1,rookie
4917.0,reported,male,5,asian tour,6,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,1,2025,4,2,Sun,Sun,1,1,rookie
3931.0,reported,male,5,asian tour,6,end stage,Asia,Indonesia,Jakarta,arena,7166.0,1,2025,4,2,Sat,Sat,1,1,rookie
27000.0,reported,male,5,asian tour,6,end stage,Asia,Japan,Tokyo,arena,10000.0,3,2025,6,2,Sat,Mon,1,2,rookie
31280.0,reported,male,5,asian tour,6,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2025,7,3,Fri,Sun,1,2,rookie
,unreported,male,3,world tour,7,end stage,Asia,South Korea,Seoul,stadium,16744.0,2,2017,2,1,Sat,Sun,1,3,growing
,unreported,male,3,world tour,7,end stage,South America,Chile,Santiago,arena,15500.0,2,2017,3,1,Sat,Sun,1,3,growing
15327.0,reported,male,3,world tour,7,end stage,South America,Brazil,São Paulo,theater,7000.0,2,2017,3,1,Sun,Mon,1,3,growing
22612.0,reported,male,3,world tour,7,end stage,North America,United States,Newark,arena,17000.0,2,2017,3,1,Thu,Fri,0,3,growing
,unreported,male,3,world tour,7,end stage,North America,United States,Rosemont,arena,22000.0,1,2017,3,1,Wed,Wed,0,3,growing
,unreported,male,3,world tour,7,end stage,North America,United States,Anaheim,theater,10935.0,2,2017,4,2,Sat,Sun,1,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2017,4,2,Sat,Sun,1,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Indonesia,Tangerang,concert hall,,1,2017,4,2,Sat,Sat,1,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Philippines,Pasay,arena,15000.0,2,2017,5,2,Sat,Sun,1,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,2,2017,5,2,Sat,Sun,1,3,growing
11023.0,reported,male,3,world tour,7,end stage,Oceania,Australia,Sydney,arena,18000.0,1,2017,5,2,Fri,Fri,1,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Osaka,arena,16000.0,3,2017,5,2,Tue,Thu,0,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Hiroshima,arena,10000.0,1,2017,6,2,Wed,Wed,0,3,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Nagoya,arena,10000.0,2,2017,6,2,Wed,Thu,0,4,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Saitama,arena,22500.0,3,2017,6,2,Tue,Thu,0,4,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Fukuoka,arena,15000.0,2,2017,6,2,Sat,Sun,1,4,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Sapporo,arena,10024.0,2,2017,7,3,Sat,Sun,1,4,growing
,unreported,male,3,world tour,7,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2017,10,4,Sat,Sun,1,4,growing
,unreported,male,3,world tour,7,end stage,Asia,Taiwan,Taoyuan,arena,15000.0,2,2017,10,4,Sat,Sun,1,4,growing
,unreported,male,3,world tour,7,end stage,Asia,Macau,Macau,arena,14000.0,1,2017,11,4,Sat,Sat,1,4,growing
,unreported,male,3,world tour,7,end stage,Asia,South Korea,Seoul,stadium,16744.0,3,2017,12,4,Fri,Sun,1,4,growing
85366.0,reported,male,3,world tour,7,end stage,Asia,South Korea,Seoul,stadium,65599.0,2,2018,8,3,Sat,Sun,1,5,growing
56220.0,reported,male,3,world tour,7,end stage,North America,United States,Los Angeles,stadium,20000.0,4,2018,9,3,Wed,Sun,0,5,growing
10743.0,reported,male,3,world tour,7,end stage,North America,United States,Oakland,arena,19596.0,1,2018,9,3,Wed,Wed,0,5,growing
17452.0,reported,male,3,world tour,7,end stage,North America,United States,Fort Worth,arena,13500.0,2,2018,9,3,Sat,Sun,1,5,growing
35574.0,reported,male,3,world tour,7,end stage,North America,Canada,Hamilton,arena,18000.0,3,2018,9,3,Thu,Sun,0,5,growing
25236.0,reported,male,3,world tour,7,end stage,North America,United States,Newark,arena,17000.0,2,2018,9,3,Fri,Sat,1,5,growing
27880.0,reported,male,3,world tour,7,end stage,North America,United States,Chicago,arena,23500.0,2,2018,10,4,Tue,Wed,0,5,growing
34327.0,reported,male,3,world tour,7,end stage,North America,United States,New York,stadium,41922.0,1,2018,10,4,Sat,Sat,1,5,growing
31475.0,reported,male,3,world tour,7,end stage,Europe,England,London,arena,20000.0,2,2018,10,4,Tue,Wed,0,5,growing
13893.0,reported,male,3,world tour,7,end stage,Europe,Netherlands,Amsterdam,arena,17000.0,1,2018,10,4,Sat,Sat,1,5,growing
24384.0,reported,male,3,world tour,7,end stage,Europe,Germany,Berlin,arena,17000.0,2,2018,10,4,Tue,Wed,0,5,growing
28149.0,reported,male,3,world tour,7,end stage,Europe,France,Paris,arena,20300.0,2,2018,10,4,Fri,Sat,1,5,growing
95939.0,reported,male,3,world tour,7,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2018,11,4,Tue,Wed,0,5,growing
109679.0,reported,male,3,world tour,7,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2018,11,4,Wed,Sat,0,5,growing
50144.0,reported,male,3,world tour,7,end stage,Asia,Taiwan,Taoyuan,stadium,18000.0,2,2018,12,4,Sat,Sun,1,5,growing
79621.0,reported,male,3,world tour,7,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2019,1,1,Sat,Sun,1,5,growing
39946.0,reported,male,3,world tour,7,end stage,Asia,Singapore,Singapore,stadium,55000.0,1,2019,1,1,Sat,Sat,1,5,growing
72801.0,reported,male,3,world tour,7,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2019,2,1,Sat,Sun,1,5,growing
46630.0,reported,male,3,world tour,7,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,4,2019,3,1,Wed,Sun,0,5,growing
68900.0,reported,male,3,world tour,7,end stage,Asia,Thailand,Bangkok,stadium,51560.0,2,2019,4,2,Sat,Sun,1,5,growing
113040.0,reported,male,3,world tour,7,end stage,North America,United States,Pasadena,concert hall,,2,2019,5,2,Sat,Sun,1,5,growing
98574.0,reported,male,3,world tour,7,end stage,North America,United States,Chicago,stadium,62500.0,2,2019,5,2,Sat,Sun,1,5,growing
98574.0,reported,male,3,world tour,7,end stage,North America,United States,East Rutherford,stadium,82500.0,2,2019,5,2,Sat,Sun,1,5,growing
84728.0,reported,male,3,world tour,7,end stage,South America,Brazil,São Paulo,stadium,55000.0,2,2019,5,2,Sat,Sun,1,5,growing
114583.0,reported,male,3,world tour,7,end stage,Europe,England,London,stadium,90000.0,2,2019,6,2,Sat,Sun,1,5,growing
107328.0,reported,male,3,world tour,7,end stage,Europe,France,Paris,stadium,81338.0,2,2019,6,2,Fri,Sat,1,5,growing
101554.0,reported,male,3,world tour,7,end stage,Asia,Japan,Osaka,stadium,47853.0,2,2019,7,3,Sat,Sun,1,6,established
107153.0,reported,male,3,world tour,7,end stage,Asia,Japan,Shizuoka,stadium,50889.0,2,2019,7,3,Sat,Sun,1,6,established
31899.0,reported,male,3,world tour,7,end stage,Middle East,Saudi Arabia,Riyadh,stadium,58398.0,1,2019,10,4,Fri,Fri,1,6,established
129268.0,reported,male,3,world tour,7,end stage,Asia,South Korea,Seoul,stadium,65599.0,3,2019,10,4,Sat,Tue,1,6,established
106294.0,reported,male,3,american tour,7,end stage,North America,United States,Inglewood,stadium,70240.0,2,2021,11,4,Sat,Sun,1,8,established
107458.0,reported,male,3,american tour,7,end stage,North America,United States,Inglewood,stadium,70240.0,2,2021,12,4,Wed,Thu,0,8,established
44696.0,reported,male,3,american tour,7,end stage,Asia,South Korea,Seoul,stadium,65599.0,3,2022,3,1,Thu,Sun,0,8,established
99277.0,reported,male,3,american tour,7,end stage,North America,United States,Las Vegas,stadium,65000.0,2,2022,4,2,Fri,Sat,1,8,established
100420.0,reported,male,3,american tour,7,end stage,North America,United States,Las Vegas,stadium,65000.0,2,2022,4,2,Fri,Sat,1,8,established
127218.0,reported,male,3,world tour,7,center stage,Asia,South Korea,Goyang,stadium,41311.0,3,2026,4,2,Thu,Sun,0,12,legacy
96178.0,reported,male,3,world tour,7,center stage,Asia,Japan,Tokyo,stadium,55000.0,2,2026,4,2,Fri,Sat,1,12,legacy
194335.0,reported,male,3,world tour,7,center stage,North America,United States,Tampa,stadium,69218.0,3,2026,4,2,Sat,Tue,1,12,legacy
97722.0,reported,male,3,world tour,7,center stage,North America,United States,El Paso,stadium,45971.0,2,2026,5,2,Sat,Sun,1,12,legacy
145763.0,reported,male,3,world tour,7,center stage,North America,Mexico,Mexico City,stadium,65000.0,3,2026,5,2,Thu,Sun,0,12,legacy
170721.0,parcial,male,3,world tour,7,center stage,North America,United States,Stanford,stadium,50424.0,3,2026,5,2,Sat,Tue,1,12,legacy
241820.0,parcial,male,3,world tour,7,center stage,North America,United States,Las Vegas,stadium,65000.0,4,2026,5,2,Sat,Thu,1,12,legacy
,unreported,male,3,world tour,7,center stage,Europe,Spain,Madrid,stadium,60000.0,2,2026,6,2,Fri,Sat,1,13,legacy
,unreported,male,3,world tour,7,center stage,Europe,Belgium,Brussels,stadium,50093.0,2,2026,7,3,Wed,Thu,0,13,legacy
,unreported,male,3,world tour,7,center stage,Europe,England,London,stadium,62850.0,2,2026,7,3,Mon,Tue,0,13,legacy
,unreported,male,3,world tour,7,center stage,Europe,Germany,Munich,stadium,70000.0,2,2026,7,3,Sat,Sun,1,13,legacy
,unreported,male,3,world tour,7,center stage,Europe,France,Paris,stadium,81338.0,2,2026,7,3,Fri,Sat,1,13,legacy
162194.0,parcial,male,3,world tour,7,center stage,North America,United States,East Rutherford,stadium,82500.0,2,2026,8,3,Sat,Sun,1,13,legacy
138276.0,parcial,male,3,world tour,7,center stage,North America,United States,Foxborough,stadium,64628.0,2,2026,8,3,Wed,Thu,0,13,legacy
,unreported,male,3,world tour,7,center stage,North America,United States,Baltimore,stadium,70745.0,2,2026,8,3,Mon,Tue,0,13,legacy
,unreported,male,3,world tour,7,center stage,North America,United States,Arlington,stadium,100000.0,2,2026,8,3,Sat,Sun,1,13,legacy
101094.0,parcial,male,3,world tour,7,center stage,North America,Canada,Toronto,stadium,50000.0,2,2026,8,3,Sat,Sun,1,13,legacy
124242.0,parcial,male,3,world tour,7,center stage,North America,United States,Chicago,stadium,62500.0,2,2026,8,3,Thu,Fri,0,13,legacy
287800.0,parcial,male,3,world tour,7,center stage,North America,United States,Inglewood,stadium,70240.0,4,2026,9,3,Tue,Sun,0,13,legacy
,unreported,male,3,world tour,7,center stage,South America,Brazil,São Paulo,stadium,72039.0,3,2026,10,4,Wed,Sat,0,13,legacy
,unreported,male,3,world tour,7,center stage,Asia,Singapore,Singapore,stadium,55000.0,4,2026,12,4,Thu,Tue,0,13,legacy
7966.0,reported,male,4,world tour,6,end stage,Asia,South Korea,Seoul,arena,6500.0,2,2022,9,3,Sat,Sun,1,1,rookie
19826.0,reported,male,4,world tour,6,end stage,North America,United States,Anaheim,theater,10935.0,2,2022,10,4,Sun,Mon,1,1,rookie
10043.0,reported,male,4,world tour,6,end stage,North America,United States,Fort Worth,arena,14000.0,1,2022,10,4,Thu,Thu,0,1,rookie
6122.0,reported,male,4,world tour,6,end stage,North America,United States,Sugar Land,concert hall,6400.0,1,2022,10,4,Sat,Sat,1,1,rookie
8515.0,reported,male,4,world tour,6,end stage,North America,United States,Duluth,arena,13100.0,1,2022,10,4,Tue,Tue,0,1,rookie
5961.0,reported,male,4,world tour,6,end stage,North America,United States,Chicago,arena,10387.0,1,2022,10,4,Thu,Thu,0,1,rookie
5577.0,reported,male,4,world tour,6,end stage,North America,United States,New York,theater,5960.0,1,2022,10,4,Sat,Sat,1,1,rookie
17019.0,reported,male,4,world tour,6,end stage,Asia,Japan,Nagoya,arena,10000.0,2,2022,11,4,Tue,Wed,0,1,rookie
18800.0,reported,male,4,world tour,6,end stage,Asia,Japan,Osaka,arena,16000.0,2,2022,11,4,Wed,Thu,0,1,rookie
22723.0,reported,male,4,world tour,6,end stage,Asia,Japan,Yokohama,arena,17000.0,2,2022,11,4,Tue,Wed,0,1,rookie
80371.0,reported,male,4,world tour,6,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2023,1,1,Sat,Sun,1,2,rookie
19400.0,reported,male,4,world tour,6,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2023,1,1,Sat,Sun,1,2,rookie
25650.0,reported,male,4,world tour,6,end stage,Asia,Philippines,Pasay,arena,15000.0,3,2023,2,1,Fri,Sun,1,2,rookie
15376.0,reported,male,4,world tour,6,end stage,Asia,South Korea,Seoul,arena,15000.0,2,2023,7,3,Sat,Sun,1,2,rookie
60495.0,reported,male,4,world tour,6,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2023,9,3,Sat,Sun,1,2,rookie
76571.0,reported,male,4,world tour,6,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2023,9,3,Wed,Thu,0,2,rookie
22446.0,reported,male,4,world tour,6,end stage,North America,United States,Carson,stadium,27000.0,1,2023,10,4,Fri,Fri,1,2,rookie
8551.0,reported,male,4,world tour,6,end stage,North America,United States,Glendale,arena,19000.0,1,2023,10,4,Tue,Tue,0,2,rookie
9405.0,reported,male,4,world tour,6,end stage,North America,United States,Houston,arena,19000.0,1,2023,10,4,Fri,Fri,1,2,rookie
11687.0,reported,male,4,world tour,6,end stage,North America,United States,Dallas,arena,21000.0,1,2023,10,4,Sat,Sat,1,2,rookie
20052.0,reported,male,4,world tour,6,end stage,North America,United States,Newark,arena,17000.0,2,2023,10,4,Wed,Thu,0,2,rookie
12748.0,reported,male,4,world tour,6,end stage,North America,United States,Chicago,arena,23500.0,1,2023,10,4,Sun,Sun,1,2,rookie
15712.0,reported,male,4,world tour,6,end stage,Asia,Taiwan,Taoyuan,arena,15000.0,2,2024,1,1,Sat,Sun,1,3,growing
17374.0,reported,male,4,world tour,6,end stage,Asia,Singapore,Singapore,arena,9000.0,2,2024,1,1,Sat,Sun,1,3,growing
31363.0,reported,male,4,world tour,6,end stage,Asia,Macau,Macau,arena,16000.0,3,2024,1,1,Fri,Sun,1,3,growing
23764.0,reported,male,4,world tour,6,end stage,Asia,Philippines,New Clark City,stadium,20000.0,1,2024,2,1,Sat,Sat,1,3,growing
25077.0,reported,male,4,world tour,6,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2024,2,1,Fri,Sun,1,3,growing
11108.0,reported,male,4,world tour,6,end stage,North America,United States,Anaheim,theater,10935.0,1,2024,4,2,Wed,Wed,0,3,growing
11950.0,reported,male,4,world tour,6,end stage,North America,United States,Oakland,arena,19596.0,1,2024,4,2,Fri,Fri,1,3,growing
15684.0,reported,male,4,world tour,6,end stage,North America,United States,Tacoma,arena,21000.0,1,2024,4,2,Sun,Sun,1,3,growing
11428.0,reported,male,4,world tour,6,end stage,North America,United States,Rosemont,arena,22000.0,1,2024,5,2,Wed,Wed,0,3,growing
12224.0,reported,male,4,world tour,6,end stage,North America,United States,New York,arena,19000.0,1,2024,5,2,Fri,Fri,1,3,growing
51649.0,reported,male,4,world tour,6,end stage,Asia,Japan,Saitama,arena,22500.0,3,2024,6,2,Tue,Thu,0,3,growing
20323.0,reported,male,4,world tour,6,end stage,Asia,Japan,Fukuoka,arena,15000.0,2,2024,6,2,Wed,Thu,0,3,growing
13639.0,reported,male,4,world tour,6,end stage,Asia,Japan,Hiroshima,arena,10000.0,2,2024,6,2,Wed,Thu,0,3,growing
21071.0,reported,male,4,world tour,6,end stage,Asia,Indonesia,Jakarta,arena,16500.0,2,2024,8,3,Sat,Sun,1,3,growing
23011.0,reported,male,4,world tour,6,end stage,Asia,Japan,Nagoya,concert hall,15000.0,2,2024,8,3,Sat,Sun,1,3,growing
15689.0,reported,male,4,world tour,6,end stage,Asia,Japan,Miyagi,arena,7063.0,2,2024,8,3,Sat,Sun,1,3,growing
16640.0,reported,male,4,world tour,6,end stage,Asia,South Korea,Goyang,stadium,41311.0,2,2024,10,4,Sat,Sun,1,3,growing
59948.0,reported,male,4,world tour,6,end stage,Asia,Japan,Saitama,stadium,31552.0,2,2024,11,4,Sat,Sun,1,3,growing
50345.0,reported,male,4,world tour,6,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2024,12,4,Sat,Sun,1,4,growing
75981.0,reported,male,4,world tour,6,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2025,1,1,Sat,Sun,1,4,growing
19482.0,reported,male,4,world tour,6,end stage,Asia,Philippines,Bulacan,stadium,25000.0,1,2025,3,1,Sat,Sat,1,4,growing
29882.0,reported,male,4,world tour,6,end stage,Asia,Thailand,Bangkok,stadium,51560.0,1,2025,6,2,Sat,Sat,1,4,growing
77820.0,reported,male,4,world tour,6,end stage,Asia,Japan,Tokyo,stadium,49970.0,2,2025,7,3,Sat,Sun,1,4,growing
85868.0,reported,male,4,world tour,6,end stage,Asia,Japan,Osaka,stadium,47853.0,2,2025,8,3,Sat,Sun,1,4,growing
22983.0,reported,male,4,world tour,6,end stage,North America,United States,New York,arena,19000.0,2,2025,8,3,Wed,Thu,0,4,growing
12626.0,reported,male,4,world tour,6,end stage,North America,United States,Chicago,arena,23500.0,1,2025,8,3,Sat,Sat,1,4,growing
18859.0,reported,male,4,world tour,6,end stage,North America,United States,Houston,arena,19000.0,2,2025,8,3,Tue,Wed,0,4,growing
22298.0,reported,male,4,world tour,6,end stage,North America,United States,Los Angeles,stadium,22000.0,1,2025,8,3,Sat,Sat,1,4,growing
15758.0,reported,male,4,world tour,6,end stage,Europe,England,London,arena,20000.0,1,2025,8,3,Fri,Fri,1,4,growing
9576.0,reported,male,4,world tour,6,end stage,Europe,England,Manchester,arena,21000.0,1,2025,8,3,Mon,Mon,0,4,growing
13460.0,reported,male,4,world tour,6,end stage,Europe,Netherlands,Amsterdam,arena,17000.0,1,2025,8,3,Thu,Thu,0,4,growing
8363.0,reported,male,4,world tour,6,end stage,Europe,Belgium,Brussels,arena,15000.0,1,2025,8,3,Sat,Sat,1,4,growing
12597.0,reported,male,4,world tour,6,end stage,Europe,Germany,Berlin,arena,17000.0,1,2025,9,3,Mon,Mon,0,4,growing
12898.0,reported,male,4,world tour,6,end stage,Europe,France,Paris,arena,20300.0,1,2025,9,3,Wed,Wed,0,4,growing
23718.0,reported,male,4,world tour,6,end stage,Asia,Singapore,Singapore,arena,9000.0,3,2025,10,4,Fri,Sun,1,4,growing
28799.0,reported,male,4,world tour,6,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2025,10,4,Fri,Sun,1,4,growing
32280.0,missing,male,4,world tour,6,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2026,5,2,Fri,Sun,1,5,growing
,unreported,male,4,world tour,6,end stage,South America,Brazil,São Paulo,stadium,55000.0,1,2026,7,3,Sat,Sat,1,5,growing
,unreported,male,4,world tour,6,end stage,South America,Peru,Lima,stadium,32000.0,1,2026,7,3,Wed,Wed,0,5,growing
,unreported,male,4,world tour,6,end stage,North America,Mexico,Mexico City,arena,22300.0,3,2026,7,3,Sat,Tue,1,5,growing
18818.0,parcial,male,4,world tour,6,end stage,North America,United States,Dallas,arena,21000.0,2,2026,7,3,Fri,Sat,1,5,growing
,unreported,male,4,world tour,6,end stage,North America,United States,Oakland,arena,19596.0,2,2026,7,3,Sat,Wed,1,5,growing
20956.0,parcial,male,4,world tour,6,end stage,North America,United States,San Diego,,,1,2026,7,3,Tue,Tue,0,5,growing
,unreported,male,4,world tour,6,end stage,North America,United States,Tacoma,arena,21000.0,1,2026,7,3,Sun,Sun,1,5,growing
,unreported,male,4,world tour,6,end stage,North America,United States,Las Vegas,arena,20000.0,1,2026,8,3,Sat,Sat,1,5,growing
,unreported,male,4,world tour,6,end stage,Asia,Macau,Macau,,,2,2026,10,4,Sat,Sun,1,5,growing
,unreported,male,4,world tour,6,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2026,12,4,Tue,Wed,0,6,established
,unreported,male,4,world tour,6,end stage,Asia,Japan,Nagoya,stadium,36418.0,2,2026,12,4,Sat,Sun,1,6,established
,unreported,male,4,world tour,6,end stage,Asia,Indonesia,Jakarta,,,1,2027,1,1,Sat,Sat,1,6,established
,unreported,male,4,world tour,6,end stage,Asia,Japan,Fukuoka,stadium,47500.0,2,2027,2,1,Sat,Sun,1,6,established
,unreported,male,4,world tour,6,end stage,Asia,Japan,Osaka,stadium,55000.0,2,2027,2,1,Fri,Sat,1,6,established
,unreported,male,4,world tour,6,end stage,Europe,Italy,Milan,arena,16000.0,1,2027,2,1,Wed,Wed,0,6,established
,unreported,male,4,world tour,6,end stage,Europe,France,Paris,arena,45000.0,1,2027,2,1,Sat,Sat,1,6,established
,unreported,male,4,world tour,6,end stage,Europe,Netherlands,Amsterdam,arena,17000.0,1,2027,3,1,Tue,Tue,0,6,established
,unreported,male,4,world tour,6,end stage,Europe,Germany,Berlin,arena,17000.0,1,2027,3,1,Fri,Fri,1,6,established
,unreported,male,4,world tour,6,end stage,Europe,England,London,arena,20000.0,1,2027,3,1,Tue,Tue,0,6,established
,unreported,male,4,world tour,6,end stage,Asia,Singapore,Singapore,,,1,2027,3,1,Sun,Sun,1,6,established
,unreported,male,3,world tour,5,end stage,Asia,South Korea,Seoul,arena,15000.0,5,2015,3,1,Sat,Sun,1,2,rookie
,unreported,male,3,world tour,5,end stage,Asia,China,Shanghai,arena,18000.0,2,2015,5,2,Sat,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Taiwan,Taipei,stadium,13000.0,2,2015,6,2,Fri,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2015,6,2,Sat,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Beijing,arena,19000.0,2,2015,7,3,Sat,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Chengdu,stadium,30000.0,1,2015,8,3,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,2,2015,8,3,Sun,Mon,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Xi'an,stadium,42383.0,1,2015,8,3,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Chongqing,stadium,58680.0,1,2015,9,3,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Guangzhou,arena,18000.0,1,2015,10,4,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Fukuoka,arena,15000.0,2,2015,10,4,Sat,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Tokyo,stadium,55000.0,3,2015,11,4,Fri,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2015,11,4,Fri,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Macau,Macau,arena,14000.0,1,2015,11,4,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Nanjing,arena,13000.0,1,2015,12,4,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Singapore,Singapore,arena,9000.0,2,2016,1,1,Sat,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Philippines,Pasay,arena,15000.0,2,2016,1,1,Sat,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,North America,United States,Grand Prairie,concert hall,6350.0,1,2016,2,1,Wed,Wed,0,3,growing
,unreported,male,3,world tour,5,end stage,North America,Canada,Vancouver,arena,8000.0,1,2016,2,1,Fri,Fri,1,3,growing
,unreported,male,3,world tour,5,end stage,North America,United States,Los Angeles,arena,16740.0,1,2016,2,1,Sun,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,North America,United States,Rosemont,theater,4400.0,1,2016,2,1,Fri,Fri,1,3,growing
9919.0,reported,male,3,world tour,5,end stage,North America,United States,Newark,arena,17000.0,1,2016,2,1,Sun,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Indonesia,Tangerang,concert hall,,1,2016,2,1,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Dalian,arena,18000.0,1,2016,3,1,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,Malaysia,Kuala Lumpur,stadium,25000.0,1,2016,3,1,Sat,Sat,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,South Korea,Seoul,arena,15000.0,3,2016,3,1,Fri,Sun,1,3,growing
,unreported,male,3,world tour,5,end stage,Asia,South Korea,Seoul,arena,15000.0,6,2016,7,3,Fri,Sun,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Thailand,Bangkok,arena,12000.0,2,2016,9,3,Sat,Sun,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Hiroshima,arena,10000.0,2,2016,9,3,Tue,Wed,0,4,growing
,unreported,male,3,world tour,5,end stage,Asia,China,Hangzhou,arena,8000.0,1,2016,9,3,Fri,Fri,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Fukuoka,arena,15000.0,3,2016,10,4,Sun,Tue,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Sapporo,arena,10024.0,2,2016,10,4,Wed,Thu,0,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Nagoya,arena,10000.0,3,2016,11,4,Mon,Wed,0,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Taiwan,Taipei,stadium,13000.0,2,2016,11,4,Sat,Sun,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Tokyo,stadium,55000.0,2,2016,11,4,Wed,Thu,0,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Japan,Osaka,stadium,55000.0,3,2016,12,4,Fri,Sun,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Hong Kong,Hong Kong,arena,14000.0,2,2017,2,1,Sat,Sun,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Philippines,Manila,arena,9679.0,2,2017,2,1,Sat,Sun,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Malaysia,Kuala Lumpur,stadium,25000.0,1,2017,3,1,Sat,Sat,1,4,growing
,unreported,male,3,world tour,5,end stage,Asia,Singapore,Singapore,arena,9000.0,1,2017,4,2,Sun,Sun,1,4,growing
5999.0,reported,male,3,world tour,5,end stage,North America,United States,Newark,arena,17000.0,1,2017,4,2,Tue,Tue,0,5,growing
,unreported,male,3,world tour,5,end stage,North America,Mexico,Mexico City,arena,22300.0,1,2017,4,2,Thu,Thu,0,5,growing
8668.0,reported,male,3,world tour,5,end stage,North America,United States,Inglewood,arena,17500.0,1,2017,4,2,Fri,Fri,1,5,growing
,unreported,male,3,world tour,5,end stage,Asia,South Korea,Seoul,stadium,65599.0,2,2017,5,2,Sat,Sun,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,South Korea,Seoul,stadium,16744.0,3,2017,11,4,Fri,Sun,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,Japan,Fukuoka,arena,15000.0,3,2017,12,4,Fri,Sun,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,Japan,Saitama,arena,22500.0,2,2018,1,1,Sat,Sun,1,5,growing
,unreported,male,3,asian tour,5,end stage,Asia,Taiwan,Taipei,stadium,13000.0,2,2018,2,1,Sat,Sun,1,5,growing
