attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket,artist_country,show_year,show_month,show_quarter,weekday_1,weekday_n,is_weekend
4118.0,parcial,Coca-Cola Coliseum,concert hall,9250.0,North America,Canada,Toronto,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Canada,2019,5,2,Fri,Fri,1
3228.0,parcial,Pacific Coliseum,arena,17500.0,North America,Canada,Vancouver,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Canada,2019,5,2,Sun,Sun,1
2910.0,parcial,Teatro Metropolitan,theater,3165.0,North America,Mexico,Mexico City,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Mexico,2019,5,2,Tue,Tue,0
10746.0,parcial,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,3,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Singapore,2019,6,2,Fri,Sun,1
4631.0,parcial,Ice Palace,arena,12300.0,Europe,Russia,Saint Petersburg,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Russia,2019,6,2,Wed,Wed,0
6186.0,parcial,Megasport Sport Palace,arena,16500.0,Europe,Russia,Moscow,1,NCT127,male,3,8,"SM,KAKAO",2,rookie,NCT127_Russia,2019,6,2,Sat,Sat,1
6402.0,parcial,Wembley Arena,arena,12500.0,Europe,England,London,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_England,2019,7,3,Sun,Sun,1
3752.0,parcial,La Seine Musicale,concert hall,6000.0,Europe,France,Paris,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_France,2019,7,3,Wed,Wed,0
4218.0,parcial,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Singapore,2019,7,3,Sat,Sat,1
24352.0,parcial,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan,2019,12,4,Wed,Thu,0
15000.0,parcial,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan,2020,1,1,Sat,Sun,1
5500.0,parcial,Toki Messe,concert hall,10000.0,Asia,Japan,Niigata,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan,2020,1,1,Sat,Sat,1
29646.0,parcial,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,3,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_Japan,2020,2,1,Sat,Mon,1
,unreported,Madison Square Garden,,,North America,United States,New York,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States,2020,6,2,Fri,Fri,1
,unreported,Gas South Arena,arena,13100.0,North America,United States,Duluth,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States,2020,6,2,Wed,Wed,0
,unreported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States,2020,6,2,Mon,Mon,0
,unreported,SAP Center,arena,19190.0,North America,United States,San Jose,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States,2020,6,2,Thu,Thu,0
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States,2020,6,2,Fri,Fri,1
,unreported,WAMU Theater,concert hall,7000.0,North America,United States,Seattle,1,NCT127,male,3,8,"SM,KAKAO",3,growing,NCT127_United States,2020,6,2,Sun,Sun,1
36900.0,parcial,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_South Korea,2019,8,3,Fri,Sun,1
23329.0,parcial,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan,2019,10,4,Tue,Wed,0
,unreported,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan,2019,10,4,Sat,Sat,1
13000.0,parcial,Aichi Sky Expo,concert hall,10000.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan,2019,10,4,Sun,Mon,1
24155.0,parcial,Yokohama Arena,arena,17000.0,Asia,Japan,Yokohama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan,2019,10,4,Wed,Thu,0
43500.0,parcial,Makuhari Messe,arena,,Asia,Japan,Chiba,3,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Japan,2019,11,4,Thu,Sat,0
4566.0,parcial,Istora Senayan,arena,7166.0,Asia,Indonesia,Jakarta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Indonesia,2019,11,4,Sat,Sat,1
8538.0,parcial,IMPACT Thunder Dome,concert hall,3500.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Thailand,2019,11,4,Sat,Sun,1
,unreported,Prudential Center,arena,17000.0,North America,United States,Newark,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Fri,Fri,1
,unreported,United Center,arena,23500.0,North America,United States,Chicago,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Sun,Sun,1
,unreported,Toyota Music Factory,theater,4000.0,North America,United States,Irving,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Tue,Tue,0
4793.0,parcial,Smart Financial Centre,concert hall,6400.0,North America,United States,Sugar Land,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Wed,Wed,0
7233.0,parcial,Palacio de los Deportes,arena,26000.0,North America,Mexico,Mexico City,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Mexico,2020,1,1,Fri,Fri,1
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Sun,Sun,1
,unreported,SAP Center,arena,19190.0,North America,United States,San Jose,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Tue,Tue,0
3878.0,parcial,accesso ShoWare Center,arena,7141.0,North America,United States,Kent,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_United States,2020,1,1,Thu,Thu,0
7636.0,parcial,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Philippines,2020,2,1,Sat,Sat,1
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Malaysia,2020,2,1,Sat,Sat,1
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Taiwan,2020,2,1,Sat,Sat,1
,unreported,Movistar Arena,arena,15000.0,Europe,Spain,Madrid,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Spain,2020,3,1,Tue,Tue,0
,unreported,La Seine Musicale,concert hall,6000.0,Europe,France,Paris,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_France,2020,3,1,Thu,Thu,0
,unreported,Wembley Arena,arena,12500.0,Europe,England,London,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_England,2020,3,1,Sun,Sun,1
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,SEVENTEEN,male,3,13,"Pledis,HYBE",3,growing,SEVENTEEN_Germany,2020,3,1,Tue,Tue,0
34923.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_South Korea,2022,6,2,Sat,Sun,1
8377.0,reported,Rogers Arena,arena,19000.0,North America,Canada,Vancouver,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Canada,2022,8,3,Wed,Wed,0
8806.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Fri,Fri,1
12601.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Sun,Sun,1
12561.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Wed,Wed,0
9124.0,reported,Toyota Center,arena,19000.0,North America,United States,Houston,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Sat,Sat,1
9282.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Tue,Tue,0
12421.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Thu,Thu,0
11341.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Sun,Sun,1
9503.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,8,3,Tue,Tue,0
9028.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,9,3,Thu,Thu,0
13763.0,reported,Scotiabank Arena,arena,19800.0,North America,Canada,Toronto,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Canada,2022,9,3,Sat,Sat,1
10717.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_United States,2022,9,3,Tue,Tue,0
17336.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Indonesia,2022,9,3,Sat,Sun,1
19270.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Thailand,2022,10,4,Sat,Sun,1
16956.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Philippines,2022,10,4,Sat,Sun,1
8191.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Singapore,2022,10,4,Thu,Thu,0
78593.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Japan,2022,11,4,Sat,Sun,1
93063.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Japan,2022,11,4,Sat,Sun,1
81644.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Japan,2022,12,4,Sat,Sun,1
39480.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Philippines,2022,12,4,Sat,Sat,1
25079.0,reported,Madya Stadium,stadium,,Asia,Indonesia,Jakarta,1,SEVENTEEN,male,3,13,"Pledis,HYBE",6,established,SEVENTEEN_Indonesia,2022,12,4,Wed,Wed,0
34341.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_South Korea,2023,7,3,Fri,Sat,1
89119.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2023,9,3,Wed,Thu,0
61088.0,reported,Belluna Dome,stadium,31552.0,Asia,Japan,Saitama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2023,11,4,Thu,Fri,0
108239.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,3,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2023,11,4,Thu,Sun,0
107848.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2023,12,4,Thu,Sun,0
68670.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2023,12,4,Sat,Sun,1
59023.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Thailand,2023,12,4,Sat,Sun,1
54035.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Philippines,2024,1,1,Sat,Sun,1
37486.0,reported,Macau Olympic Sports Center,stadium,16272.0,Asia,Macau,Macau,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Macau,2024,1,1,Sat,Sun,1
56047.0,reported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_South Korea,2024,3,1,Sat,Sun,1
71525.0,reported,World Cup Stadium,stadium,66704.0,Asia,South Korea,Seoul,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_South Korea,2024,4,2,Sat,Sun,1
100565.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2024,5,2,Sat,Sun,1
140328.0,reported,Nissan Stadium,stadium,72327.0,Asia,Japan,Yokohama,2,SEVENTEEN,male,3,13,"Pledis,HYBE",7,established,SEVENTEEN_Japan,2024,5,2,Sat,Sun,1
57421.0,reported,Goyang Stadium,stadium,41311.0,Asia,South Korea,Goyang,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_South Korea,2024,10,4,Sat,Sun,1
21808.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States,2024,10,4,Tue,Wed,0
25532.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States,2024,10,4,Fri,Sun,1
25723.0,reported,Frost Bank Center,arena,19000.0,North America,United States,San Antonio,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States,2024,10,4,Thu,Fri,0
23409.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States,2024,11,4,Tue,Wed,0
43069.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_United States,2024,11,4,Sat,Sun,1
76020.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan,2024,11,4,Fri,Sat,1
87763.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan,2024,12,4,Wed,Thu,0
112150.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan,2024,12,4,Thu,Sun,0
106571.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Japan,2024,12,4,Thu,Sun,0
57632.0,reported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Philippines,2025,1,1,Sat,Sun,1
73985.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Singapore,2025,1,1,Sat,Sun,1
64819.0,reported,International Stadium,arena,82000.0,Asia,Indonesia,Jakarta,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Indonesia,2025,2,1,Sat,Sun,1
68845.0,reported,Rajamangala Stadium,stadium,51560.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",8,established,SEVENTEEN_Thailand,2025,2,1,Sat,Sun,1
50053.0,reported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_South Korea,2025,9,3,Sat,Sun,1
71192.0,reported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Hong Kong,2025,9,3,Sat,Sun,1
11319.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States,2025,10,4,Sat,Sat,1
26734.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States,2025,10,4,Thu,Fri,0
13220.0,reported,Moody Center,arena,16223.0,North America,United States,Austin,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States,2025,10,4,Tue,Wed,0
15527.0,reported,Amerant Bank Arena,arena,23000.0,North America,United States,Sunrise,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States,2025,10,4,Sun,Mon,1
18437.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_United States,2025,10,4,Wed,Thu,0
,unreported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,3,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan,2025,11,4,Thu,Sun,0
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan,2025,12,4,Thu,Sun,0
,unreported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan,2025,12,4,Thu,Fri,0
,unreported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Japan,2025,12,4,Sat,Sun,1
,unreported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Hong Kong,2026,2,1,Sat,Sun,1
,unreported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Singapore,2026,3,1,Sat,Sat,1
,unreported,Suphachalasai Stadium,stadium,35000.0,Asia,Thailand,Bangkok,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Thailand,2026,3,1,Sat,Sun,1
,unreported,Philippine Sports Stadium,stadium,25000.0,Asia,Philippines,Bulacan,1,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_Philippines,2026,3,1,Sat,Sat,1
,unreported,Incheon Stadium,stadium,29376.0,Asia,South Korea,Incheon,2,SEVENTEEN,male,3,13,"Pledis,HYBE",9,established,SEVENTEEN_South Korea,2026,4,2,Sat,Sun,1
15693.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,3,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_South Korea,2022,4,2,Fri,Sun,1
12000.0,reported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan,2022,6,2,Sat,Sun,1
21580.0,reported,Yoyogi National Gymnasium,arena,12898.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan,2022,6,2,Sat,Sun,1
24186.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2022,6,2,Tue,Wed,0
12718.0,reported,United Center,arena,23500.0,North America,United States,Chicago,1,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2022,7,3,Fri,Fri,1
24920.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2022,7,3,Sat,Sun,1
12507.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2022,7,3,Tue,Tue,0
23522.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2022,7,3,Thu,Fri,0
20026.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2022,7,3,Tue,Wed,0
21641.0,reported,Yoyogi National Gymnasium,arena,12898.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan,2022,7,3,Tue,Wed,0
20231.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_South Korea,2022,9,3,Sat,Sun,1
15862.0,reported,Beach City International Stadium,arena,15000.0,Asia,Indonesia,Jakarta,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Indonesia,2022,11,4,Sat,Sun,1
20817.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Thailand,2023,2,1,Thu,Fri,0
8813.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Singapore,2023,2,1,Sun,Sun,1
56862.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan,2023,2,1,Sat,Sun,1
23139.0,reported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Australia,2023,2,1,Fri,Sat,1
23897.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Australia,2023,2,1,Tue,Wed,0
79331.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Japan,2023,2,1,Sat,Sun,1
17629.0,reported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_Philippines,2023,3,1,Sat,Sun,1
23019.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,2,Stray Kids,male,4,8,JYP,4,growing,Stray Kids_United States,2023,3,1,Wed,Thu,0
22626.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_United States,2023,3,1,Sun,Mon,1
45380.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_United States,2023,3,1,Fri,Sun,1
73789.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan,2023,8,3,Wed,Thu,0
75516.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan,2023,9,3,Sat,Sun,1
77833.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan,2023,9,3,Sat,Sun,1
31267.0,reported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_South Korea,2023,10,4,Sat,Sun,1
95371.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,Stray Kids,male,4,8,JYP,5,growing,Stray Kids_Japan,2023,10,4,Sat,Sun,1
40907.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,4,Stray Kids,male,4,8,JYP,6,established,Stray Kids_South Korea,2024,8,3,Sat,Sun,1
31462.0,reported,Singapore National Stadium,stadium,55000.0,Asia,Singapore,Singapore,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Singapore,2024,9,3,Sat,Sat,1
27336.0,reported,Marvel Stadium,stadium,56347.0,Oceania,Australia,Melbourne,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Australia,2024,10,4,Sat,Sat,1
36589.0,reported,Allianz Stadium,stadium,42500.0,Oceania,Australia,Sydney,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Australia,2024,10,4,Sat,Sat,1
41273.0,reported,National Stadium,stadium,55000.0,Asia,Taiwan,Kaohsiung,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Taiwan,2024,11,4,Sun,Sun,1
143575.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,3,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Japan,2024,11,4,Thu,Sun,0
23047.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Philippines,2024,11,4,Sat,Sat,1
21277.0,reported,Galaxy Arena,arena,16000.0,Asia,Macau,Macau,2,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Macau,2024,11,4,Fri,Sat,1
114703.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,3,Stray Kids,male,4,8,JYP,6,established,Stray Kids_Japan,2024,12,4,Thu,Sun,0
