attendance,reporting_status,venue_name,venue_type,venue_capacity,continent,country,city,show_nights,artist_name,gender,generation,members,company,years_since_debut,artist_age_bucket
22263.0,reported,United Center,arena,23500.0,North America,United States,Chicago,2,TWICE,female,3,9,JYP,7,established
27648.0,reported,Scotiabank Arena,arena,19800.0,North America,Canada,Toronto,2,TWICE,female,3,9,JYP,7,established
47907.0,reported,MetLife Stadium,stadium,82500.0,North America,United States,East Rutherford,1,TWICE,female,3,9,JYP,7,established
28568.0,reported,Truist Park,stadium,41108.0,North America,United States,Atlanta,1,TWICE,female,3,9,JYP,7,established
18258.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,TWICE,female,3,9,JYP,7,established
28148.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,TWICE,female,3,9,JYP,7,established
13523.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,TWICE,female,3,9,JYP,7,established
22099.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,TWICE,female,3,9,JYP,7,established
21123.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,TWICE,female,3,9,JYP,7,established
86930.0,reported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,2,TWICE,female,3,9,JYP,7,established
24636.0,reported,Marvel Stadium,stadium,56347.0,Oceania,Australia,Melbourne,1,TWICE,female,3,9,JYP,8,established
76543.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TWICE,female,3,9,JYP,8,established
21964.0,reported,International Stadium,arena,82000.0,Asia,Indonesia,Jakarta,1,TWICE,female,3,9,JYP,8,established
81709.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TWICE,female,3,9,JYP,8,established
114049.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,2,TWICE,female,3,9,JYP,8,established
65984.0,reported,Allianz Parque,stadium,55000.0,South America,Brazil,São Paulo,2,TWICE,female,3,9,JYP,8,established
39880.0,reported,Allegiant Stadium,stadium,65000.0,North America,United States,Las Vegas,1,TWICE,female,3,9,JYP,8,established
102093.0,reported,Nagai Stadium,stadium,47853.0,Asia,Japan,Osaka,2,TWICE,female,3,9,JYP,8,established
112289.0,reported,Ajinomoto Stadium,stadium,49970.0,Asia,Japan,Tokyo,2,TWICE,female,3,9,JYP,8,established
137866.0,reported,Nissan Stadium,stadium,72327.0,Asia,Japan,Yokohama,2,TWICE,female,3,9,JYP,8,established
24422.0,reported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,2,TWICE,female,3,9,JYP,9,established
94657.0,reported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,TWICE,female,3,9,JYP,9,established
96391.0,reported,Vantelin Dome,stadium,36418.0,Asia,Japan,Nagoya,2,TWICE,female,3,9,JYP,9,established
90795.0,reported,PayPay Dome,stadium,47500.0,Asia,Japan,Fukuoka,2,TWICE,female,3,9,JYP,9,established
107584.0,reported,Tokyo Dome,stadium,55000.0,Asia,Japan,Tokyo,2,TWICE,female,3,9,JYP,9,established
27390.0,reported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,2,TWICE,female,3,9,JYP,9,established
,unreported,Philippine Arena,arena,55000.0,Asia,Philippines,Bulacan,1,TWICE,female,3,9,JYP,9,established
22727.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,2,TWICE,female,3,9,JYP,9,established
,unreported,Malaysia National Hockey Stadium,stadium,20000.0,Asia,Malaysia,Kuala Lumpur,1,TWICE,female,3,9,JYP,10,established
29572.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,TWICE,female,3,9,JYP,10,established
27368.0,reported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,TWICE,female,3,9,JYP,10,established
,unreported,National Stadium,stadium,55000.0,Asia,Taiwan,Kaohsiung,2,TWICE,female,3,9,JYP,10,established
,unreported,Kai Tak Stadium,stadium,45995.0,Asia,Hong Kong,Hong Kong,2,TWICE,female,3,9,JYP,10,established
25919.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,TWICE,female,3,9,JYP,10,established
,unreported,Rogers Arena,arena,19000.0,North America,Canada,Vancouver,2,TWICE,female,3,9,JYP,10,established
28096.0,reported,Climate Pledge Arena,arena,17200.0,North America,United States,Seattle,2,TWICE,female,3,9,JYP,10,established
,unreported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,TWICE,female,3,9,JYP,10,established
,unreported,Kia Forum,arena,17500.0,North America,United States,Inglewood,4,TWICE,female,3,9,JYP,10,established
14272.0,reported,Mortgage Matchup Center,arena,12565.0,North America,United States,Phoenix,1,TWICE,female,3,9,JYP,10,established
28797.0,reported,American Airlines Center,arena,21000.0,North America,United States,Dallas,2,TWICE,female,3,9,JYP,10,established
31339.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,2,TWICE,female,3,9,JYP,10,established
42776.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,3,TWICE,female,3,9,JYP,10,established
,unreported,Xfinity Mobile Arena,arena,21000.0,North America,United States,Philadelphia,1,TWICE,female,3,9,JYP,10,established
15084.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,TWICE,female,3,9,JYP,10,established
19334.0,reported,Bell Center,arena,15000.0,North America,Canada,Montreal,1,TWICE,female,3,9,JYP,10,established
30146.0,reported,TD Coliseum,arena,18000.0,North America,Canada,Hamilton,2,TWICE,female,3,9,JYP,10,established
,unreported,Taipei Dome,stadium,59833.0,Asia,Taiwan,Taipei,3,TWICE,female,3,9,JYP,10,established
31835.0,unreported,Kia Center,arena,17030.0,North America,United States,Orlando,2,TWICE,female,3,9,JYP,10,established
16500.0,reported,Spectrum Center,arena,18504.0,North America,United States,Charlotte,1,TWICE,female,3,9,JYP,10,established
29310.0,reported,TD Garden,arena,20000.0,North America,United States,Boston,2,TWICE,female,3,9,JYP,10,established
,unreported,United Center,arena,23500.0,North America,United States,Chicago,2,TWICE,female,3,9,JYP,10,established
,unreported,Little Caesars Arena,arena,22000.0,North America,United States,Detroit,1,TWICE,female,3,9,JYP,10,established
,unreported,Grand Casino Arena,arena,20554.0,North America,United States,Saint Paul,1,TWICE,female,3,9,JYP,10,established
,unreported,Ball Arena,arena,21000.0,North America,United States,Denver,1,TWICE,female,3,9,JYP,10,established
26359.0,reported,Moody Center,arena,16223.0,North America,United States,Austin,2,TWICE,female,3,9,JYP,10,established
,unreported,Japan National Stadium,stadium,67750.0,Asia,Japan,Tokyo,3,TWICE,female,3,9,JYP,10,established
,unreported,MEO Arena,arena,20100.0,Europe,Portugal,Lisbon,1,TWICE,female,3,9,JYP,10,established
,unreported,Palau Sant Jordi,arena,17960.0,Europe,Spain,Barcelona,1,TWICE,female,3,9,JYP,10,established
,unreported,Accor Arena,arena,20300.0,Europe,France,Paris,2,TWICE,female,3,9,JYP,10,established
,unreported,Inalpi Arena,arena,15657.0,Europe,Italy,Turin,1,TWICE,female,3,9,JYP,10,established
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,1,TWICE,female,3,9,JYP,10,established
,unreported,Lanxess Arena,arena,20000.0,Europe,Germany,Cologne,1,TWICE,female,3,9,JYP,10,established
,unreported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,2,TWICE,female,3,9,JYP,10,established
,unreported,The O2 Arena,arena,20000.0,Europe,England,London,2,TWICE,female,3,9,JYP,10,established
1729.0,reported,MCC Hall,concert hall,,Asia,Thailand,Bangkok,1,&TEAM,male,4,9,"YX Labels,HYBE",-1821,rookie
8100.0,reported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,1,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
20794.0,reported,Ariake Arena,arena,15000.0,Asia,Japan,Tokyo,2,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
19222.0,reported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
14923.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
7411.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
5589.0,reported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,1,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
18301.0,reported,Glion Arena Kobe,arena,10000.0,Asia,Japan,Kobe,2,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
4402.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,1,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
54318.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,&TEAM,male,4,9,"YX Labels,HYBE",2,rookie
29414.0,reported,UBS Arena,arena,19000.0,North America,United States,New York,2,Agust D,male,3,1,"Bighit,HYBE",0,rookie
13286.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,Agust D,male,3,1,"Bighit,HYBE",0,rookie
36652.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
42492.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
27149.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,2,Agust D,male,3,1,"Bighit,HYBE",0,rookie
27746.0,reported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
26809.0,reported,Pia Arena MM,arena,12141.0,Asia,Japan,Yokohama,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
36107.0,reported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
27340.0,reported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
14715.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,Agust D,male,3,1,"Bighit,HYBE",0,rookie
38523.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,Agust D,male,3,1,"Bighit,HYBE",0,rookie
9312.0,reported,Olympic Hall,concert hall,2452.0,Asia,South Korea,Seoul,3,ATEEZ,male,4,8,KQ,3,growing
9312.0,reported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,ATEEZ,male,4,8,KQ,3,growing
7764.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,1,ATEEZ,male,4,8,KQ,3,growing
11148.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,1,ATEEZ,male,4,8,KQ,3,growing
6269.0,reported,Texas Trust CU Theatre,concert hall,6350.0,North America,United States,Grand Prairie,1,ATEEZ,male,4,8,KQ,3,growing
19868.0,reported,Kia Forum,arena,17500.0,North America,United States,Inglewood,2,ATEEZ,male,4,8,KQ,3,growing
14052.0,reported,Palacio Vistalegre,arena,14000.0,Europe,Spain,Madrid,2,ATEEZ,male,4,8,KQ,3,growing
18633.0,reported,Wembley Arena,arena,12500.0,Europe,England,London,2,ATEEZ,male,4,8,KQ,3,growing
12224.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,1,ATEEZ,male,4,8,KQ,3,growing
20843.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,ATEEZ,male,4,8,KQ,3,growing
4904.0,reported,AFAS Live,concert hall,6000.0,Europe,Netherlands,Amsterdam,1,ATEEZ,male,4,8,KQ,3,growing
28635.0,reported,Pia Arena MM,arena,12141.0,Asia,Japan,Yokohama,3,ATEEZ,male,4,8,KQ,3,growing
10191.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,ATEEZ,male,4,8,KQ,4,growing
7940.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,ATEEZ,male,4,8,KQ,4,growing
23396.0,reported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,ATEEZ,male,4,8,KQ,4,growing
9129.0,reported,Desert Diamond Arena,arena,19000.0,North America,United States,Glendale,1,ATEEZ,male,4,8,KQ,4,growing
11023.0,reported,Dickies Arena,arena,14000.0,North America,United States,Fort Worth,1,ATEEZ,male,4,8,KQ,4,growing
6421.0,reported,Wintrust Arena,arena,10387.0,North America,United States,Chicago,1,ATEEZ,male,4,8,KQ,4,growing
21489.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,2,ATEEZ,male,4,8,KQ,4,growing
21559.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,ATEEZ,male,4,8,KQ,4,growing
10971.0,reported,TD Coliseum,arena,18000.0,North America,Canada,Hamilton,1,ATEEZ,male,4,8,KQ,4,growing
28921.0,reported,Makuhari Messe,arena,,Asia,Japan,Chiba,2,ATEEZ,male,4,8,KQ,4,growing
11343.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,ATEEZ,male,4,8,KQ,4,growing
10174.0,reported,ING Arena,arena,15000.0,Europe,Belgium,Brussels,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,The O2 Arena,arena,20000.0,Europe,England,London,1,ATEEZ,male,4,8,KQ,4,growing
9172.0,reported,Movistar Arena,arena,15000.0,Europe,Spain,Madrid,1,ATEEZ,male,4,8,KQ,4,growing
9041.0,reported,Royal Arena,arena,17000.0,Europe,Denmark,Copenhagen,1,ATEEZ,male,4,8,KQ,4,growing
19120.0,reported,Accor Arena,arena,20300.0,Europe,France,Paris,2,ATEEZ,male,4,8,KQ,4,growing
10093.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,ATEEZ,male,4,8,KQ,4,growing
22271.0,reported,Ariake Arena,arena,15000.0,Asia,Japan,Tokyo,2,ATEEZ,male,4,8,KQ,4,growing
12000.0,reported,World Memorial Hall,arena,8000.0,Asia,Japan,Kobe,2,ATEEZ,male,4,8,KQ,4,growing
,unreported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,Jeddah Superdome,concert hall,40000.0,Middle East,Saudi Arabia,Jeddah,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,1,ATEEZ,male,4,8,KQ,4,growing
17129.0,reported,Arena CDMX,arena,22300.0,North America,Mexico,Mexico City,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,Allianz Parque,stadium,55000.0,South America,Brazil,São Paulo,1,ATEEZ,male,4,8,KQ,4,growing
13665.0,reported,Movistar Arena,arena,15500.0,South America,Chile,Santiago,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,Coliseo Bicentenario,arena,7000.0,South America,Colombia,Bogotá,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,ATEEZ,male,4,8,KQ,4,growing
,unreported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,1,ATEEZ,male,4,8,KQ,4,growing
12847.0,reported,Jamsil Indoor Stadium,arena,11069.0,Asia,South Korea,Seoul,2,ATEEZ,male,4,8,KQ,5,growing
45200.0,reported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,2,ATEEZ,male,4,8,KQ,5,growing
13661.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ATEEZ,male,4,8,KQ,5,growing
11001.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,ATEEZ,male,4,8,KQ,5,growing
38145.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,ATEEZ,male,4,8,KQ,5,growing
10763.0,reported,Mortgage Matchup Center,arena,12565.0,North America,United States,Phoenix,1,ATEEZ,male,4,8,KQ,5,growing
27938.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,1,ATEEZ,male,4,8,KQ,5,growing
18865.0,reported,Gas South Arena,arena,13100.0,North America,United States,Duluth,2,ATEEZ,male,4,8,KQ,5,growing
28467.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,1,ATEEZ,male,4,8,KQ,5,growing
12766.0,reported,Capital One Arena,arena,20356.0,North America,United States,Washington,1,ATEEZ,male,4,8,KQ,5,growing
10322.0,reported,Scotiabank Arena,arena,19800.0,North America,Canada,Toronto,1,ATEEZ,male,4,8,KQ,5,growing
20286.0,reported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,2,ATEEZ,male,4,8,KQ,5,growing
10894.0,reported,LDLC Arena,arena,16000.0,Europe,France,Lyon,1,ATEEZ,male,4,8,KQ,6,established
9514.0,reported,Unipol Forum,arena,15800.0,Europe,Italy,Milan,1,ATEEZ,male,4,8,KQ,6,established
9607.0,reported,Hallenstadion,arena,13000.0,Europe,Switzerland,Zürich,1,ATEEZ,male,4,8,KQ,6,established
22129.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,ATEEZ,male,4,8,KQ,6,established
11836.0,reported,AO Arena,arena,21000.0,Europe,England,Manchester,1,ATEEZ,male,4,8,KQ,6,established
13663.0,reported,Ziggo Dome,arena,17000.0,Europe,Netherlands,Amsterdam,1,ATEEZ,male,4,8,KQ,6,established
13765.0,reported,Palau Sant Jordi,arena,17960.0,Europe,Spain,Barcelona,1,ATEEZ,male,4,8,KQ,6,established
14156.0,reported,Lanxess Arena,arena,20000.0,Europe,Germany,Cologne,1,ATEEZ,male,4,8,KQ,6,established
11862.0,reported,Royal Arena,arena,17000.0,Europe,Denmark,Copenhagen,1,ATEEZ,male,4,8,KQ,6,established
24479.0,reported,Uber Arena,arena,17000.0,Europe,Germany,Berlin,2,ATEEZ,male,4,8,KQ,6,established
29225.0,reported,La Défense Arena,arena,45000.0,Europe,France,Paris,1,ATEEZ,male,4,8,KQ,6,established
9809.0,reported,ING Arena,arena,15000.0,Europe,Belgium,Brussels,1,ATEEZ,male,4,8,KQ,6,established
23280.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,2,ATEEZ,male,4,8,KQ,6,established
,unreported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,2,ATEEZ,male,4,8,KQ,6,established
10144.0,reported,State Farm Arena,arena,18000.0,North America,United States,Atlanta,1,ATEEZ,male,4,8,KQ,6,established
24694.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,1,ATEEZ,male,4,8,KQ,6,established
9502.0,reported,CFG Bank Arena,arena,13000.0,North America,United States,Baltimore,1,ATEEZ,male,4,8,KQ,6,established
8558.0,reported,Bridgestone Arena,arena,20000.0,North America,United States,Nashville,1,ATEEZ,male,4,8,KQ,6,established
19877.0,reported,Kia Center,arena,17030.0,North America,United States,Orlando,2,ATEEZ,male,4,8,KQ,6,established
20186.0,reported,Wrigley Field,stadium,41649.0,North America,United States,Chicago,1,ATEEZ,male,4,8,KQ,6,established
12623.0,reported,Tacoma Dome,arena,21000.0,North America,United States,Tacoma,1,ATEEZ,male,4,8,KQ,6,established
10591.0,reported,SAP Center,arena,19190.0,North America,United States,San Jose,1,ATEEZ,male,4,8,KQ,6,established
36631.0,reported,BMO Stadium,stadium,22000.0,North America,United States,Los Angeles,2,ATEEZ,male,4,8,KQ,6,established
8666.0,reported,Desert Diamond Arena,arena,19000.0,North America,United States,Glendale,1,ATEEZ,male,4,8,KQ,6,established
29845.0,reported,Globe Life Field,stadium,40300.0,North America,United States,Arlington,1,ATEEZ,male,4,8,KQ,6,established
28134.0,reported,Estadio GNP Seguros,stadium,65000.0,North America,Mexico,Mexico City,1,ATEEZ,male,4,8,KQ,6,established
,unreported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,ATEEZ,male,4,8,KQ,6,established
,unreported,Portmesse Nagoya,concert hall,15000.0,Asia,Japan,Nagoya,2,ATEEZ,male,4,8,KQ,6,established
,unreported,Glion Arena Kobe,arena,10000.0,Asia,Japan,Kobe,2,ATEEZ,male,4,8,KQ,6,established
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,1,ATEEZ,male,4,8,KQ,7,established
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,ATEEZ,male,4,8,KQ,7,established
,unreported,Singapore Indoor Stadium,arena,9000.0,Asia,Singapore,Singapore,1,ATEEZ,male,4,8,KQ,7,established
,unreported,Rod Laver Arena,arena,14820.0,Oceania,Australia,Melbourne,2,ATEEZ,male,4,8,KQ,7,established
,unreported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,2,ATEEZ,male,4,8,KQ,7,established
,unreported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,1,ATEEZ,male,4,8,KQ,7,established
,unreported,Unifi Arena,arena,11000.0,Asia,Malaysia,Kuala Lumpur,1,ATEEZ,male,4,8,KQ,7,established
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,1,ATEEZ,male,4,8,KQ,7,established
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,1,ATEEZ,male,4,8,KQ,7,established
11552.0,reported,Inspire Arena,arena,15000.0,Asia,South Korea,Incheon,2,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
2243.0,reported,Tachikawa Stage Garden,concert hall,2448.0,Asia,Japan,Tokyo,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
2099.0,reported,Niterra Forest Hall,concert hall,,Asia,Japan,Nagoya,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
7458.0,reported,Grand Cube Osaka,concert hall,,Asia,Japan,Osaka,2,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
2056.0,reported,Sendai Sun Plaza Hall,concert hall,2710.0,Asia,Japan,Sendai,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
4384.0,reported,Fukuoka Sunpalace Hotel Hall,concert hall,2316.0,Asia,Japan,Fukuoka,2,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
16479.0,reported,Pacifico Yokohama,concert hall,6000.0,Asia,Japan,Yokohama,3,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
3869.0,reported,Singapore Expo,concert hall,,Asia,Singapore,Tampines,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
3109.0,reported,Smart Araneta Coliseum,arena,9679.0,Asia,Philippines,Manila,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
,unreported,IMPACT Thunder Dome,concert hall,3500.0,Asia,Thailand,Bangkok,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
4472.0,reported,Nangang Exhibition Center,concert hall,,Asia,Taiwan,Taipei,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
4917.0,reported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
3931.0,reported,Istora Senayan,arena,7166.0,Asia,Indonesia,Jakarta,1,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",1,rookie
27000.0,reported,Keio Arena Tokyo,arena,10000.0,Asia,Japan,Tokyo,3,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",2,rookie
31280.0,reported,KSPO Dome,arena,15000.0,Asia,South Korea,Seoul,3,BOYNEXTDOOR,male,5,6,"KOZ,HYBE",2,rookie
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,2,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,Movistar Arena,arena,15500.0,South America,Chile,Santiago,2,BTS,male,3,7,"Bighit,HYBE",3,growing
15327.0,reported,Vibra São Paulo,theater,7000.0,South America,Brazil,São Paulo,2,BTS,male,3,7,"Bighit,HYBE",3,growing
22612.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,Allstate Arena,arena,22000.0,North America,United States,Rosemont,1,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,Honda Center,theater,10935.0,North America,United States,Anaheim,2,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,IMPACT Arena,arena,12000.0,Asia,Thailand,Bangkok,2,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,ICE BSD,concert hall,,Asia,Indonesia,Tangerang,1,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,SM Mall of Asia Arena,arena,15000.0,Asia,Philippines,Pasay,2,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,AsiaWorld–Expo,arena,14000.0,Asia,Hong Kong,Hong Kong,2,BTS,male,3,7,"Bighit,HYBE",3,growing
11023.0,reported,Qudos Bank Arena,arena,18000.0,Oceania,Australia,Sydney,1,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,Osaka-jō Hall,arena,16000.0,Asia,Japan,Osaka,3,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,Hiroshima Green Arena,arena,10000.0,Asia,Japan,Hiroshima,1,BTS,male,3,7,"Bighit,HYBE",3,growing
,unreported,Nippon Gaishi Hall,arena,10000.0,Asia,Japan,Nagoya,2,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,Saitama Super Arena,arena,22500.0,Asia,Japan,Saitama,3,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,Marine Messe,arena,15000.0,Asia,Japan,Fukuoka,2,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,Makomanai Ice Arena,arena,10024.0,Asia,Japan,Sapporo,2,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,Kyocera Dome,stadium,55000.0,Asia,Japan,Osaka,2,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,NTSU Arena,arena,15000.0,Asia,Taiwan,Taoyuan,2,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,Venetian Arena,arena,14000.0,Asia,Macau,Macau,1,BTS,male,3,7,"Bighit,HYBE",4,growing
,unreported,Gocheok Sky Dome,stadium,16744.0,Asia,South Korea,Seoul,3,BTS,male,3,7,"Bighit,HYBE",4,growing
85366.0,reported,Seoul Olympic Stadium,stadium,65599.0,Asia,South Korea,Seoul,2,BTS,male,3,7,"Bighit,HYBE",5,growing
56220.0,reported,Crypto.com Arena,stadium,20000.0,North America,United States,Los Angeles,4,BTS,male,3,7,"Bighit,HYBE",5,growing
10743.0,reported,Oakland Arena,arena,19596.0,North America,United States,Oakland,1,BTS,male,3,7,"Bighit,HYBE",5,growing
17452.0,reported,Fort Worth Convention Center,arena,13500.0,North America,United States,Fort Worth,2,BTS,male,3,7,"Bighit,HYBE",5,growing
35574.0,reported,TD Coliseum,arena,18000.0,North America,Canada,Hamilton,3,BTS,male,3,7,"Bighit,HYBE",5,growing
25236.0,reported,Prudential Center,arena,17000.0,North America,United States,Newark,2,BTS,male,3,7,"Bighit,HYBE",5,growing
27880.0,reported,United Center,arena,23500.0,North America,United States,Chicago,2,BTS,male,3,7,"Bighit,HYBE",5,growing
34327.0,reported,Citi Field,stadium,41922.0,North America,United States,New York,1,BTS,male,3,7,"Bighit,HYBE",5,growing
31475.0,reported,The O2 Arena,arena,20000.0,Europe,England,London,2,BTS,male,3,7,"Bighit,HYBE",5,growing
